structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk,mol_wt,exact_mol_wt,logp,tpsa,h_bond_donors,h_bond_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,fraction_csp3,heavy_atom_count,formal_charge,invalid_structure,qed,pains_alert_count,brenk_alert_count,nih_alert_count,pains_alerts,brenk_alerts,nih_alerts,scaffold_key,scaffold_method,series_id,series_size,connectivity_key,connectivity_group_size,nearest_neighbor_achiral_tanimoto,nearest_neighbor_achiral_structure_id,nearest_neighbor_chiral_tanimoto,nearest_neighbor_chiral_structure_id,local_novelty_achiral,property_window_violation_count,property_window_violations,property_desirability,ro5_violation_count,veber_violation_count,apparent_ligand_efficiency_kcal_per_mol_per_heavy_atom,apparent_lipophilic_ligand_efficiency,similarity_cluster_id,similarity_cluster_size,similarity_cluster_representative
STR-C92E86A48527711BF43C,IC50,biochemical_binding,1,1,0,1,1,0,0,7.42021640338319,7.42021640338319,7.42021640338319,38.0,38.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4204591,Menin,2018,=,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CCN(S(N)(=O)=O)CC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CCN(S(N)(=O)=O)CC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CCN(S(N)(=O)=O)CC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CCN(S(N)(=O)=O)CC1,XAZROPUXMGYZSY-UHFFFAOYSA-N,XAZROPUXMGYZSY-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.855084884612746,0.596967709619808,0.2899999916553497,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,True,high,674.819,674.2432990840001,5.313000000000005,133.17,2.0,8.0,9.0,6.0,4.0,0.5161290322580645,46.0,0.0,0.0,0.2458738035264372,0,0,0,,,,c1nc(NC2CCN(Cc3ccc4c(ccn4CCC4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,SER-A92B484A90BD37D0,5,XAZROPUXMGYZSY,1,0.9069767441860463,STR-9DAEE3412AFCC35E2A05,0.9069767441860463,STR-9DAEE3412AFCC35E2A05,0.0930232558139535,1,mol_wt:above_max,0.8333333333333334,2,0,0.2200255472655363,2.107216403383185,CLU-54C86C60B0A372CD,30,STR-CFD47A4A9C12D7F7E3C6
STR-C948DFA16530F4445B5E,IC50,biochemical_binding,1,1,0,1,1,0,0,3.939302159646388,3.939302159646388,3.939302159646388,115000.0,115000.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,2894865,Menin,2023,=,COc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2NC3c2ccccc2C)cc1OC,CC1=CC=CC=C1C2C3=C(CC(CC3=O)C4=CC(=C(C=C4)OC)OC)NC5=CC=CC=C5N2,COc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2NC3c2ccccc2C)cc1OC,COc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2NC3c2ccccc2C)cc1OC,BXJTUGWLCUHXTK-UHFFFAOYSA-N,BXJTUGWLCUHXTK-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.8812358648160235,0.5257979456222455,0.2325581461191177,COc1ccccc1N1CCN(CCCCOc2ccc3c(C)cc(=O)oc3c2)CC1,False,high,440.5430000000002,440.209992756,5.991720000000005,59.59,2.0,5.0,4.0,5.0,3.0,0.25,33.0,0.0,0.0,0.5217005157534428,0,0,0,,,,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)Nc1ccccc1N2,bemis_murcko,SER-8EA04E68EE83CB5B,1,BXJTUGWLCUHXTK,1,0.6935483870967742,STR-6A535B2D5967814ADC06,0.6935483870967742,STR-6A535B2D5967814ADC06,0.3064516129032257,0,,1.0,1,0,0.162824489265384,-2.052417840353617,CLU-E4738536F17D0465,3,STR-6A535B2D5967814ADC06
STR-C958B9047F1B12915566,IC50,biochemical_binding,1,2,1,2,1,0,0,4.075204004202088,4.075204004202088,4.075204004202088,84100.0,84100.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5935780,Menin,2021,=,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,HIMXFNDSQFIMLO-UHFFFAOYSA-N,HIMXFNDSQFIMLO-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.9463755315417368,0.3015983456018209,0.3285714387893677,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,True,high,388.59900000000016,388.287849152,5.520100000000006,15.27,1.0,2.0,5.0,5.0,2.0,0.5555555555555556,29.0,0.0,0.0,0.7253536484739789,0,0,0,,,,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,SER-4B045AE59158B70C,1,HIMXFNDSQFIMLO,1,0.6923076923076923,STR-1A86078F0EC509427701,0.6923076923076923,STR-1A86078F0EC509427701,0.3076923076923077,0,,1.0,1,0,0.1916751124735051,-1.4448959957979175,CLU-C48935F2394DCE95,4,STR-F420EA9EFCC6CB3F01A3
STR-C9E0EFAEE2C6ACA45C7C,IC50,biochemical_binding,1,2,1,2,1,0,0,8.221848749616356,8.221848749616356,8.221848749616356,6.0,6.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5893927,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,VYTCGCANNASGQW-QKZQDKRESA-N,VYTCGCANNASGQW-QKZQDKRESA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8679125147471344,0.5631354541451323,0.2752293646335602,O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,True,high,608.2020000000001,607.3089315159999,6.295120000000007,62.63,1.0,5.0,9.0,6.0,3.0,0.5294117647058824,43.0,0.0,0.0,0.3095448718849939,0,0,0,,,,c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-647213101879D186,10,VYTCGCANNASGQW,2,1.0,STR-978644C1BF9EC9F346BF,0.8181818181818182,STR-978644C1BF9EC9F346BF,0.0,1,logp:above_max,0.8333333333333334,2,0,0.2608046905692258,1.9267287496163492,CLU-D7D8CB9A550B55F0,6,STR-768449AFD0A1BD14A41D
STR-CA5FBB5B185EEEDFCC44,IC50,biochemical_binding,2,4,2,2,2,0,0,7.832773124424534,8.096910013008056,7.568636235841012,17.5,8.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5788808,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(OC=O)cc4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(OC=O)cc4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(OC=O)cc4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(OC=O)cc4)cc3)C2)CC1,SHTSYVJEBIPJBE-CVSIUOJSSA-N,SHTSYVJEBIPJBE-CVSIUOJSSA-N,standardized,0.528273777167044,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.7322065922312706,0.8382804647342355,0.2288135588169098,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccn1,False,high,725.9120000000001,725.324705224,5.562200000000006,123.07000000000002,1.0,9.0,13.0,7.0,4.0,0.425,52.0,0.0,0.0,0.1766146867682551,0,1,0,,aldehyde,,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-7D8EB39B423AE666,6,SHTSYVJEBIPJBE,1,0.8780487804878049,STR-298210A977B1E814E254,0.8809523809523809,STR-298210A977B1E814E254,0.1219512195121951,1,mol_wt:above_max,0.8333333333333334,2,1,0.2054596642637512,2.270573124424528,CLU-05771A03FDE37CAB,14,STR-142DC3F04BDF2ABC0F0A
STR-CAC36670E13A5F8A68CE,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5798441,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,RQQWEQZHCLJHSS-FWBANIIHSA-N,RQQWEQZHCLJHSS-FWBANIIHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8038418503280754,0.7141775278355791,0.2427184432744979,CCOC(=O)N1CCC(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,False,high,657.8809999999999,657.334875984,4.970700000000004,95.08,1.0,8.0,8.0,7.0,3.0,0.5135135135135135,47.0,0.0,0.0,0.3631730900759859,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-20F67B855744F824,19,RQQWEQZHCLJHSS,2,1.0,STR-74748864A5B42BEF5513,0.9746835443037974,STR-74748864A5B42BEF5513,0.0,1,mol_wt:above_max,0.8333333333333334,1,0,0.2437189398261417,3.427240008672033,CLU-21F81BBF17106F2B,37,STR-073AD85CF5EE1E9C87AB
STR-CAD50D46562C0D29D331,IC50,biochemical_binding,5,5,0,1,5,0,0,7.045757490560675,10.008773924307503,6.7447274948966935,90.0,0.098,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156498110,Menin,2024;2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCN(C)CCOC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,PDUGAXSIWNMIBQ-HHHXNRCGSA-N,PDUGAXSIWNMIBQ-HHHXNRCGSA-N,standardized,3.2640464294108114,True,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8655653641904939,0.5694759538264746,0.2520325183868408,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,False,high,599.7960000000004,599.39591668,4.5686000000000035,87.16,0.0,9.0,15.0,4.0,2.0,0.6875,43.0,0.0,0.0,0.2922657853782794,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,PDUGAXSIWNMIBQ,3,1.0,STR-876F949BC6A8C1B80B12,0.9523809523809524,STR-851AFDDDDD073021FE40,0.0,1,rotatable_bonds:above_max,0.8333333333333334,1,1,0.2234979817935991,2.4771574905606712,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-CB25E0AA22D6E282838A,IC50,biochemical_binding,1,1,0,1,1,0,0,4.8474059220725305,4.8474059220725305,4.8474059220725305,14210.0,14210.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531491,Menin,2026,=,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(CC)C(C)C)OC,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,WZDYSMKHVNWSMO-BDYUSTAISA-N,WZDYSMKHVNWSMO-BDYUSTAISA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.8385800134025803,0.6376958169598729,0.2285714298486709,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,False,high,599.796,599.3959166800001,4.567000000000005,87.16,0.0,9.0,14.0,4.0,2.0,0.6875,43.0,0.0,0.0,0.3100500663114669,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,WZDYSMKHVNWSMO,4,1.0,STR-104DDD12D2A71EF11558,0.9753086419753086,STR-104DDD12D2A71EF11558,0.0,0,,1.0,1,1,0.1537642250629519,0.2804059220725259,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-CB65BC34DC11FA6EB615,IC50,biochemical_binding,1,2,1,2,1,0,0,8.096910013008056,8.096910013008056,8.096910013008056,8.0,8.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5848603,Menin,2021,=,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,MYVKCHDXVPKEKS-FWBANIIHSA-N,MYVKCHDXVPKEKS-FWBANIIHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8394958429832052,0.6355142952172592,0.2399999946355819,CNc1nn2cc3c(nc2c1S(=O)(=O)c1ccccc1)CCN(C)C3,False,high,656.8969999999999,656.350860396,4.543700000000004,97.88,2.0,7.0,8.0,7.0,3.0,0.5135135135135135,47.0,0.0,0.0,0.3675925350111994,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-20F67B855744F824,19,MYVKCHDXVPKEKS,2,1.0,STR-FB8F85C9A962EBF8FA78,0.875,STR-2159345A857E58155448,0.0,1,mol_wt:above_max,0.8333333333333334,1,0,0.2349826650583615,3.5532100130080524,CLU-21F81BBF17106F2B,37,STR-073AD85CF5EE1E9C87AB
STR-CB98D7BBE456411A25E7,IC50,biochemical_binding,1,2,1,2,1,0,0,6.522878745280337,6.522878745280337,6.522878745280337,300.0,300.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5829920,Menin,2021,=,N#Cc1ccc(OCCCN2CCC(C3(C4CCCCC4)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCCC4)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCCC4)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCCC4)NCCc4ccccc43)CC2)cc1,XWEKBNOVWOUPTH-UHFFFAOYSA-N,XWEKBNOVWOUPTH-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.9625059575999426,0.2306820625474672,0.359375,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high,457.66200000000026,457.309312868,5.660680000000006,48.29,1.0,4.0,7.0,5.0,2.0,0.5666666666666667,34.0,0.0,0.0,0.5451063871625106,0,1,0,,Aliphatic_long_chain,,c1ccc(OCCCN2CCC(C3(C4CCCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,SER-0D1053D7501BF049,2,XWEKBNOVWOUPTH,1,0.9814814814814816,STR-36584B3033D9C455D195,0.9814814814814816,STR-36584B3033D9C455D195,0.0185185185185184,0,,1.0,1,0,0.2616825473106582,0.862198745280331,CLU-C8AD6A63BE1D675A,36,STR-36584B3033D9C455D195
STR-CBD434F7064DC5235A11,IC50,biochemical_binding,1,1,0,1,1,0,0,7.173925197299173,7.173925197299173,7.173925197299173,67.0,67.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,178185575,Menin,2026,=,COCCCNCCC[C@H](C(C)C)N1CC2(CCN(C3=CN(Oc4ccc(F)cc4C(=O)N(C[13CH3])CC[13CH3])NC=N3)C2)C1,CC(C)[C@@H](CCCNCCCOC)N1CC2(C1)CCN(C2)C3=CN(NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(C[13CH3])CC[13CH3],COCCCNCCC[C@H](C(C)C)N1CC2(CCN(C3=CN(Oc4ccc(F)cc4C(=O)N(C[13CH3])CC[13CH3])NC=N3)C2)C1,COCCCNCCC[C@H](C(C)C)N1CC2(CCN(C3=CN(Oc4ccc(F)cc4C(=O)N(C[13CH3])CC[13CH3])NC=N3)C2)C1,KYEUOICMTWUEDN-SNTPHQNISA-N,KYEUOICMTWUEDN-SNTPHQNISA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8911753878357099,0.4963604223077147,0.2419354766607284,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,False,high,603.79670968,603.4182764239999,4.077600000000004,84.91000000000001,2.0,9.0,17.0,4.0,1.0,0.6875,43.0,0.0,0.0,0.2037268879307305,0,1,1,,Aliphatic_long_chain,gte_4_basic_N,C1=NC(N2CCC3(CNC3)C2)=CN(Oc2ccccc2)N1,bemis_murcko,SER-D5D5779017A91B65,1,KYEUOICMTWUEDN,1,0.5769230769230769,STR-7E1F0EE1EE4F776E8704,0.5714285714285714,STR-7E1F0EE1EE4F776E8704,0.4230769230769231,1,rotatable_bonds:above_max,0.8333333333333334,1,1,0.2275635806771179,3.096325197299169,CLU-BB96640599B39BC3,1,STR-CBD434F7064DC5235A11
STR-CC05FA7F39995CB495AE,IC50,biochemical_binding,1,2,1,2,1,0,0,5.552841968657781,5.552841968657781,5.552841968657781,2800.0,2800.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5961379,Menin,2021,=,CCCCC(=O)c1cc2cc(CCN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)ccc2n1C,CCCCC(=O)c1cc2cc(CCN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)ccc2n1C,CCCCC(=O)c1cc2cc(CCN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)ccc2n1C,CCCCC(=O)c1cc2cc(CCN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)ccc2n1C,FQXIHTFGGJAHCW-UHFFFAOYSA-N,FQXIHTFGGJAHCW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9462209425633455,0.302238228661122,0.28125,CCCCCCn1c(NC2CCN(CCc3ccc(OC)cc3)CC2)nc2ccccc21,True,high,525.7810000000004,525.371913124,7.037100000000008,37.27,1.0,3.0,9.0,6.0,3.0,0.5714285714285714,39.0,0.0,0.0,0.3046116792358974,0,0,0,,,,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CCc2ccc3[nH]ccc3c2)CC1,bemis_murcko,SER-67AB74DD685AD15D,2,FQXIHTFGGJAHCW,1,0.5609756097560976,STR-7AD026FDCE816FE46C2A,0.5609756097560976,STR-7AD026FDCE816FE46C2A,0.4390243902439024,1,logp:above_max,0.8333333333333334,2,0,0.1942070883397234,-1.4842580313422271,CLU-8072DE3006AF10D6,1,STR-CC05FA7F39995CB495AE
STR-CC119FD289E2F37C242E,IC50,biochemical_binding,1,1,0,1,1,0,0,8.585026652029182,8.585026652029182,8.585026652029182,2.6,2.6,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4438797,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,BTSUNSRQYLVGIS-ADTYUTHVSA-N,BTSUNSRQYLVGIS-ADTYUTHVSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8559319713398553,0.5947942555715912,0.2434782534837722,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high,819.1009999999994,818.456468336,5.168900000000005,105.74,1.0,9.0,14.0,8.0,2.0,0.6444444444444445,58.0,0.0,0.0,0.258968952365083,0,1,0,,Michael_acceptor_1,,O=C(C=CCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCC5)(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,SER-2C608B76E00A996A,3,BTSUNSRQYLVGIS,1,0.9887640449438202,STR-73526DEBB89B97E16E0E,0.9887640449438202,STR-73526DEBB89B97E16E0E,0.0112359550561798,1,mol_wt:above_max,0.8333333333333334,2,1,0.2018961440235828,3.4161266520291766,CLU-EFD949491EF7831E,43,STR-F32727EFAF81D38C7334
