table,code,severity,scope,message,row_number,column,identifier,value,context
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1174,assay_description,2106562,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1175,assay_description,2106563,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1176,assay_description,2106564,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1177,assay_description,2106565,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1178,assay_description,2106566,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1179,assay_description,2106567,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1180,assay_description,2106568,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1181,assay_description,2106569,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1182,assay_description,2106570,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1183,assay_description,2106571,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1184,assay_description,2106572,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1185,assay_description,2106573,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1186,assay_description,2106653,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1187,assay_description,2106654,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1188,assay_description,2106655,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1189,assay_description,2106656,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1190,assay_description,2106657,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1191,assay_description,2106658,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1192,assay_description,2106659,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1193,assay_description,2106660,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1194,assay_description,2106661,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1195,assay_description,2106662,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1196,assay_description,2106663,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1197,assay_description,2106664,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1198,assay_description,2106665,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1199,assay_description,2106666,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1200,assay_description,2106667,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1201,assay_description,2106668,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1202,assay_description,2106669,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1203,assay_description,2106670,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1204,assay_description,2106671,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1205,assay_description,2106672,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1206,assay_description,2106673,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1207,assay_description,2106674,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1208,assay_description,2106675,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1209,assay_description,2106676,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1210,assay_description,2106677,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1211,assay_description,2106678,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1212,assay_description,2106717,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1213,assay_description,2106718,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1214,assay_description,2106719,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1215,assay_description,2106720,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1216,assay_description,2106735,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1217,assay_description,2106736,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1218,assay_description,2106737,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1219,assay_description,2106738,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1220,assay_description,2106739,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1221,assay_description,2106740,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1222,assay_description,2106755,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1239,assay_description,2109082,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1240,assay_description,2109083,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1249,assay_description,2116582,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1250,assay_description,2116584,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1263,assay_description,2121834,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1264,assay_description,2121843,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1265,assay_description,2121844,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1266,assay_description,2121845,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1267,assay_description,2140685,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,1268,assay_description,2140691,,"{""conflicting_columns"":[""assay_type""]}"
