dataset,task_id,evidence_domain,endpoint,unit,relation,assay_family,source_id,evidence_stage,development_stage,observation_kind,label_kind,inclusion_status,rows
observations,<not_applicable>,pk_adme,AUC,nm.min/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,nm/l.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,nm/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,pk_adme,AUC,nmhr-1ml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,nmhrml,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUC,nml-1hr-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,nmol.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,AUC,nmol.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,19
observations,<not_applicable>,pk_adme,AUC,nmol.hr/g,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,14
observations,<not_applicable>,pk_adme,AUC,nmol.hr/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,nmol.min.g-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,16
observations,<not_applicable>,pk_adme,AUC,nmol/100.000cellsxh,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,nmol/g,<,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,nmol/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,nmol/g.hr,<,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,nmol/g.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUC,nmol/g.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,nmol/g/min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,nmol/hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,nmol/l.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,pmhr-1g-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,AUC,pmkg-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,AUC,pmml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,pk_adme,AUC,pmol,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,pmol.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,AUC,pmol.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,AUC,pmol.min/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,s,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,AUC,suv.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,pk_adme,AUC,u-1hr-1ml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,AUC,uM,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,204
observations,<not_applicable>,pk_adme,AUC,uM,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,ua.cm'-2,=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,ug.h/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,ug.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,68
observations,<not_applicable>,pk_adme,AUC,ug.hr/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,27
observations,<not_applicable>,pk_adme,AUC,ug.hr/ml/day,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ug.hr/ml/mg/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUC,ug.min/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,AUC,ug/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ug/g.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,9
observations,<not_applicable>,pk_adme,AUC,ug/g.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ug/hr.kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUC,ug/l,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ug/mL,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,10
observations,<not_applicable>,pk_adme,AUC,ug/mg/day,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,ugequiv.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUC,ugequiv/l.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,21
observations,<not_applicable>,pk_adme,AUC,ugh/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,ughml-1kg-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ughr-1g-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,17
observations,<not_applicable>,pk_adme,AUC,ughr-1g-1,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,ughrum-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,23
observations,<not_applicable>,pk_adme,AUC,ugmin/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,ugming-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,ugml-1,<,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,ugml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,90
observations,<not_applicable>,pk_adme,AUC,ugml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,uhml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,um.h.kg/mg,<,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,um.h.kg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,um.h/l,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,um.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,283
observations,<not_applicable>,pk_adme,AUC,um.hr,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,um.hr,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,25
observations,<not_applicable>,pk_adme,AUC,um.hr,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,AUC,um.hr.kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,um.hr.kg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,225
observations,<not_applicable>,pk_adme,AUC,um.hr/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,um.hr/mg.kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,58
observations,<not_applicable>,pk_adme,AUC,um.hr/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,74
observations,<not_applicable>,pk_adme,AUC,um.min/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,um/hr/kg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,umh/(mg/kg),=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC,umh/dose,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,umh/mpk,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,11
observations,<not_applicable>,pk_adme,AUC,umhkg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,16
observations,<not_applicable>,pk_adme,AUC,umhr-1ml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,AUC,umhrl-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,11
observations,<not_applicable>,pk_adme,AUC,umhrl-1,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,umhrml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUC,umhrml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,umhrml-1,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC,umkg-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,uml,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,9
observations,<not_applicable>,pk_adme,AUC,umminl-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,10
observations,<not_applicable>,pk_adme,AUC,umminum-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,umol.hr/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,AUC,umol/l.min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUC,unhkg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUC c,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUC p,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUClast,%,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,39
observations,<not_applicable>,pk_adme,AUClast,<missing>,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,45
observations,<not_applicable>,pk_adme,AUClast,day.ng/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUClast,hr.mmol,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUClast,hr.ng/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,63
observations,<not_applicable>,pk_adme,AUClast,hr.nmol/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUClast,hr.nmol/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,AUClast,hr.ug/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUClast,min.ng/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,15
observations,<not_applicable>,pk_adme,AUClast,nM,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUClast,ng.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,AUClast,ng.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,AUClast,ng.min/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,AUClast,ng/g.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUClast,ng/hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUClast,ngequiv.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,AUClast,nm.hr/l,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,AUClast,nm.hr/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,AUClast,nm/min,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,AUClast,nmol.hr/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
