connectivity_key,connectivity_group_size,structure_id,standard_inchi_key,standardized_smiles,p_activity_median,series_id,sources,compound_ids
RQQWEQZHCLJHSS,2,STR-CAC36670E13A5F8A68CE,RQQWEQZHCLJHSS-FWBANIIHSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,8.397940008672037,SER-20F67B855744F824,ChEMBL;PubChem,CHEMBL5798441
RQQWEQZHCLJHSS,2,STR-74748864A5B42BEF5513,RQQWEQZHCLJHSS-IWQNTTPNSA-N,CNC(=O)O[C@H]1CCC[C@@H]1[C@]1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,8.301029995663981,SER-20F67B855744F824,ChEMBL,CHEMBL4449381
RXDYQQDYECDPEA,2,STR-62EAA7BC9A8608AAD9F0,RXDYQQDYECDPEA-IXCJQBJRSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](O)COC)C(C)C)C2)C(C)C,7.267606240177031,SER-F7B9115420359440,PubChem,156498126
RXDYQQDYECDPEA,2,STR-19CC959BDEEEA861FDD9,RXDYQQDYECDPEA-XTEPFMGCSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](O)COC)C(C)C)C2)C(C)C,5.991399828238082,SER-F7B9115420359440,PubChem,168720904
RXRPLAZNSINGDU,2,STR-971CC9D9CF453AE51D7B,RXRPLAZNSINGDU-AFLWYUAHSA-N,CNC(=O)N[C@H]1CCC[C@@H]1C(CN)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,8.397940008672037,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5822575
RXRPLAZNSINGDU,2,STR-21023797F115C4D325D4,RXRPLAZNSINGDU-INSQSLAKSA-N,CNC(=O)N[C@@H]1CCC[C@H]1C(CN)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,6.96657624451305,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5945524
RZWRMCFYZPLCHI,2,STR-1380FDB405A07D2654DB,RZWRMCFYZPLCHI-FVVNGJPMSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,7.167491087293763,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5983137
RZWRMCFYZPLCHI,2,STR-CF723552A81BEA7EC32F,RZWRMCFYZPLCHI-INJIGVFBSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,5.443697499232712,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5931266
RZZLNBBDQPQGHP,2,STR-119E78597F506F0B6C75,RZZLNBBDQPQGHP-XNVRKLAPSA-N,COC(=O)N1Cc2ccccc2C(C2CCN(CCCOc3ccc(C#N)cc3)CC2)([C@H]2CCC[C@@H]2OC)C1,5.017728766960431,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL5758134
RZZLNBBDQPQGHP,2,STR-9E30945B1B85AD5CB97B,RZZLNBBDQPQGHP-VOKSZNSDSA-N,COC(=O)N1Cc2ccccc2C(C2CCN(CCCOc3ccc(C#N)cc3)CC2)([C@@H]2CCC[C@H]2OC)C1,4.982966660701219,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL6064433
SDGOMCIESMUDGQ,2,STR-990708AC2AD0842F3BCB,SDGOMCIESMUDGQ-QKZQDKRESA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(N)=O,8.045757490560675,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5865073
SDGOMCIESMUDGQ,2,STR-4E0D965820718397652B,SDGOMCIESMUDGQ-OLPGJYTKSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(N)=O,6.342944147142896,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5854653
SDSJQZYQLKUFBE,2,STR-6B28BBE0B01A6E185ED9,SDSJQZYQLKUFBE-XPZBDPFPSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,7.136677139879544,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5969278
SDSJQZYQLKUFBE,2,STR-0EB8573BEAC1C0A492BB,SDSJQZYQLKUFBE-KCUXUGRMSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,5.585026652029182,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5932458
SKALBDQRURDSRO,2,STR-CD3ABA81D633A3E66F13,SKALBDQRURDSRO-XUOJJIKWSA-N,CC(C)N(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C(=O)[C@H]3N[C@H]4CC[C@@H]3C[C@@H]4CC3CC3)CC2)C1)C(C)C,8.275724130399212,SER-BD7F2116D422990C,ChEMBL,CHEMBL6067935
SKALBDQRURDSRO,2,STR-B5D946FAC7CA35C5B953,SKALBDQRURDSRO-RSKUZXBTSA-N,CC(C)N(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C(=O)[C@H]3N[C@H]4CC[C@@H]3C[C@H]4CC3CC3)CC2)C1)C(C)C,8.148741651280925,SER-BD7F2116D422990C,ChEMBL,CHEMBL6067936
SYOJWXRBJAMSKA,2,STR-B42C6A96CD90C7D4D5BD,SYOJWXRBJAMSKA-XMMPIXPASA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)N)C(C)C)C2)C(C)C,7.173925197299173,SER-F7B9115420359440,PubChem,156531430
SYOJWXRBJAMSKA,2,STR-E575F8E3658FABFC44D1,SYOJWXRBJAMSKA-DEOSSOPVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCC(C)(C)N)C(C)C)C2)C(C)C,5.642065152999546,SER-F7B9115420359440,PubChem,156531811
TWAYYWDSCYXSAC,2,STR-4F74C84E1F856F025432,TWAYYWDSCYXSAC-FWBANIIHSA-N,CCCC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.20551195334083,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5863701
TWAYYWDSCYXSAC,2,STR-6B610F98DBC51ED4955E,TWAYYWDSCYXSAC-ANOPSCNCSA-N,CCCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.552841968657781,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5955983
TXPRVPJXCPOZMK,2,STR-147345C311E96CDE5202,TXPRVPJXCPOZMK-AHKZPQOWSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN[C@@H](CO)COC)C(C)C)C2)C(C)C,7.050609993355087,SER-F7B9115420359440,PubChem,156497975
TXPRVPJXCPOZMK,2,STR-3B3C5B252A05FD26B962,TXPRVPJXCPOZMK-XNMGPUDCSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN[C@H](CO)COC)C(C)C)C2)C(C)C,7.017728766960431,SER-F7B9115420359440,PubChem,156497983
TZVOKEYLSRSBPK,2,STR-6D83836432314425AF74,TZVOKEYLSRSBPK-JOCHJYFZSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCO)C(C)C)C2)C(C)C,6.309803919971486,SER-F7B9115420359440,PubChem,156531761
TZVOKEYLSRSBPK,2,STR-72BF5FE38870FA3B6280,TZVOKEYLSRSBPK-QFIPXVFZSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,4.051391450123564,SER-F7B9115420359440,PubChem,156531778
UDTODHMYBSKRKC,2,STR-D31C7512712D5C2245CC,UDTODHMYBSKRKC-FFXLMVMDSA-N,CS(=O)(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.359518563029578,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6006742
UDTODHMYBSKRKC,2,STR-1F9028E2DF2F03204766,UDTODHMYBSKRKC-DOTKWZJKSA-N,CS(=O)(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.327902142064282,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5884984
UGIVOZOCAQIGKH,2,STR-FB20DDC3426AF551283B,UGIVOZOCAQIGKH-AFLWYUAHSA-N,CN(C)C(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,7.920818753952375,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5753605
UGIVOZOCAQIGKH,2,STR-30E7F50211EE28460DBB,UGIVOZOCAQIGKH-INSQSLAKSA-N,CN(C)C(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.920818753952375,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5982259
UPXKEAPHHNBDHK,2,STR-D2329F0EB178ECBDC6B6,UPXKEAPHHNBDHK-MROBMTMESA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CCC1,6.954677021213342,SER-E3EDE43B771018A5,ChEMBL;PubChem,CHEMBL6027635
UPXKEAPHHNBDHK,2,STR-5A59AFF93EE296D36BC6,UPXKEAPHHNBDHK-QAFYHTLISA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)C1CCC1,6.361510743045363,SER-E3EDE43B771018A5,ChEMBL;PubChem,CHEMBL5991299
UREBWGOENTXZBD,2,STR-4963BC6466091AE476AA,UREBWGOENTXZBD-FWBANIIHSA-N,CN1COCN([C@H]2CCC[C@@H]2C(C#N)(c2ccccc2)C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1=O,7.187086643357144,SER-55C30A42270C6AFB,ChEMBL;PubChem,CHEMBL5851370
UREBWGOENTXZBD,2,STR-F7D3FB282E651DA95110,UREBWGOENTXZBD-ANOPSCNCSA-N,CN1COCN([C@@H]2CCC[C@H]2C(C#N)(c2ccccc2)C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1=O,5.853871964321762,SER-55C30A42270C6AFB,ChEMBL;PubChem,CHEMBL5787094
VAURVTQYMPFKRB,2,STR-298210A977B1E814E254,VAURVTQYMPFKRB-KFAUHABRSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.920818753952375,SER-7D8EB39B423AE666,ChEMBL;PubChem,CHEMBL5852741
VAURVTQYMPFKRB,2,STR-3601397C7850DBE7E578,VAURVTQYMPFKRB-IVWYEHFPSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.376750709602099,SER-7D8EB39B423AE666,ChEMBL;PubChem,CHEMBL5981944
VDJTWLOLAUELBT,2,STR-33EC56FC5D9EE8140CC4,VDJTWLOLAUELBT-YFTHYISFSA-N,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,8.698970004336019,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5794245
VDJTWLOLAUELBT,2,STR-50194E6CF0AF9E3900D0,VDJTWLOLAUELBT-VHYZKNOSSA-N,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,5.657577319177793,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5826660
VIVQBGAVUNUMKT,2,STR-53AEACA9E792A76EA570,VIVQBGAVUNUMKT-MYABOAQRSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,6.950781977329818,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5937223
VIVQBGAVUNUMKT,2,STR-FE6ABAC0F054BFEC1BAA,VIVQBGAVUNUMKT-FYZJSYNQSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,5.327902142064282,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5777979
VJIXVSWXFJDMJM,2,STR-624DE6171936672A9284,VJIXVSWXFJDMJM-RWSKJCERSA-N,CC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.397940008672037,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4453006
VJIXVSWXFJDMJM,2,STR-93B1E6E77462AC33263F,VJIXVSWXFJDMJM-JFHPUIQFSA-N,CC(=O)O[C@@H]1CCC[C@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.455931955649724,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4462347
VYTCGCANNASGQW,2,STR-C9E0EFAEE2C6ACA45C7C,VYTCGCANNASGQW-QKZQDKRESA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,8.221848749616356,SER-647213101879D186,ChEMBL;PubChem,CHEMBL5893927
VYTCGCANNASGQW,2,STR-978644C1BF9EC9F346BF,VYTCGCANNASGQW-OLPGJYTKSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,6.268411234813261,SER-647213101879D186,ChEMBL;PubChem,CHEMBL5979798
WBULQNFTJPOIQV,2,STR-435B0469D981B3FB0F4C,WBULQNFTJPOIQV-DEOSSOPVSA-N,CNC(=O)CC[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,6.431798275933005,SER-7A71BD39A789D797,PubChem,156531791
WBULQNFTJPOIQV,2,STR-077D7D9C480B1958E4A3,WBULQNFTJPOIQV-XMMPIXPASA-N,CNC(=O)CC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,4.224025668870631,SER-7A71BD39A789D797,PubChem,156531793
WBWKKVOKDMNJBT,2,STR-0C77A21AB4DE90C1EA09,WBWKKVOKDMNJBT-KSSJMHQNSA-N,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)[C@@H]4CCC[C@H]4O)CC3)C2)cc1,5.42021640338319,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5782644
WBWKKVOKDMNJBT,2,STR-338D75E25E61086DDEB0,WBWKKVOKDMNJBT-ASYYUYISSA-N,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)[C@H]4CCC[C@@H]4O)CC3)C2)cc1,5.187086643357144,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5817490
WJJHIHFEUAWTMY,2,STR-FBAAC5A0D7488D667D40,WJJHIHFEUAWTMY-MROBMTMESA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.522878745280337,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL5964939
WJJHIHFEUAWTMY,2,STR-E79EEF3E7440D2C5F50E,WJJHIHFEUAWTMY-QAFYHTLISA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,7.309803919971486,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL5883185
WKBFQDUNEQECJK,2,STR-6549D4F285AE9D37C874,WKBFQDUNEQECJK-LBNVMWSVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](C)C(=O)NC)C(C)C)C2)C(C)C,6.522878745280337,SER-F7B9115420359440,PubChem,156531577
WKBFQDUNEQECJK,2,STR-08F8459D1F8F16B6681D,WKBFQDUNEQECJK-LEAFIULHSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)C(=O)NC)C(C)C)C2)C(C)C,6.3979400086720375,SER-F7B9115420359440,PubChem,156498118
WYRSUBFHMKGIDZ,2,STR-E15050249B2D732BD2E2,WYRSUBFHMKGIDZ-MTUARQITSA-N,CSC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.987162775294828,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5932259
WYRSUBFHMKGIDZ,2,STR-A50D555FBD2E6BE12E86,WYRSUBFHMKGIDZ-MVBJGFHDSA-N,CSC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.769551078621726,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5742182
WYVZOEWNGVZXJJ,2,STR-C7777FCF0556D85B0DAB,WYVZOEWNGVZXJJ-AREMUKBSSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@H](CCCN(C)C)C(C)C)C2)C(C)C,6.292429823902063,SER-725533906D2EDF46,PubChem,156531909
WYVZOEWNGVZXJJ,2,STR-0B3A10F091CFA83F82BC,WYVZOEWNGVZXJJ-SANMLTNESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@@H](CCCN(C)C)C(C)C)C2)C(C)C,5.432973633840939,SER-725533906D2EDF46,PubChem,156531911
XGDPJMZKJSYGJF,2,STR-1764644935E711FBFE13,XGDPJMZKJSYGJF-FVVNGJPMSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccn(C)n4)cc3)C2)CC1,8.154901959985743,SER-8207B72B2003740B,ChEMBL;PubChem,CHEMBL5777937
XGDPJMZKJSYGJF,2,STR-AD791DBCBA03342A8D18,XGDPJMZKJSYGJF-INJIGVFBSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccn(C)n4)cc3)C2)CC1,7.167491087293763,SER-8207B72B2003740B,ChEMBL;PubChem,CHEMBL5844945
XGFRLKILDHBJKF,2,STR-9C7406FBB59A2F2C8D9C,XGFRLKILDHBJKF-CVSIUOJSSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.200659450546418,SER-A1DEE028F1D5BB4A,ChEMBL;PubChem,CHEMBL5889988
XGFRLKILDHBJKF,2,STR-288DA5D629242E618088,XGFRLKILDHBJKF-XTPKGQMJSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,5.853871964321762,SER-A1DEE028F1D5BB4A,ChEMBL;PubChem,CHEMBL5841585
XOGANROEWWVGCF,2,STR-1626E26FA9CDEFB597A0,XOGANROEWWVGCF-VEZYWKGHSA-N,C=CC(=O)N1CCC[C@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,8.522878745280337,SER-583E6F43269B3DBD,ChEMBL,CHEMBL5079839
XOGANROEWWVGCF,2,STR-D294CA925BADF351BAE7,XOGANROEWWVGCF-DODHXRRRSA-N,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,8.431798275933005,SER-583E6F43269B3DBD,ChEMBL,CHEMBL5083305
XOTPULAWZVCKSJ,2,STR-09808CFD40E7489BA72B,XOTPULAWZVCKSJ-HEVKVOQNSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(N)=O,7.853871964321762,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5948781
XOTPULAWZVCKSJ,2,STR-5757A82E1BB3E6BCC920,XOTPULAWZVCKSJ-ZJACYBTKSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(N)=O,6.480172006224281,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5871583
XVLUCSMHEWTUJD,2,STR-7C604423619052A15AC8,XVLUCSMHEWTUJD-IEKJTBOOSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.154901959985743,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5769793
XVLUCSMHEWTUJD,2,STR-F56D36E1BD6B0DD11077,XVLUCSMHEWTUJD-ORITWGEGSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.77642098432889,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5763872
XWVPFMAEIFLCFQ,2,STR-6F1C926A5BCCC888A7D5,XWVPFMAEIFLCFQ-OIFRRMEBSA-N,CO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,4.815308569182402,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4515980
XWVPFMAEIFLCFQ,2,STR-74AB0C5D40C92C89D385,XWVPFMAEIFLCFQ-IDZRBWSNSA-N,CO[C@@H]1CCC[C@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,4.718966632752273,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4474336
YBJXBORFFTXBGD,2,STR-0298F7259BA97653A4EC,YBJXBORFFTXBGD-SRBHEWTHSA-N,CO[C@H]1CCC[C@@H]1C1(C2CCN(CCCOc3ccc(C(=O)O)cc3)CC2)CNCc2ccccc21,3.9229956732066498,SER-789386810AA6A1B8,PubChem,132104438
YBJXBORFFTXBGD,2,STR-D41A5C57D5FA03036814,YBJXBORFFTXBGD-QWKOWPTQSA-N,CO[C@@H]1CCC[C@H]1C1(C2CCN(CCCOc3ccc(C(=O)O)cc3)CC2)CNCc2ccccc21,3.314079207805465,SER-789386810AA6A1B8,PubChem,132104440
YCHRNEMAHYDBHW,2,STR-8A794CDE3E0D8F1C731C,YCHRNEMAHYDBHW-UEMWQVMZSA-N,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)C1,8.301029995663981,SER-0A8207C373DE3400,ChEMBL;PubChem,CHEMBL5933901
YCHRNEMAHYDBHW,2,STR-9D9B1AE963E341CF559B,YCHRNEMAHYDBHW-VLSLJKOQSA-N,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)C1,6.427128397799519,SER-0A8207C373DE3400,ChEMBL;PubChem,CHEMBL5838994
YOQWWUCULBZDSG,2,STR-0C136D4784FF4E1D4A7F,YOQWWUCULBZDSG-IXCJQBJRSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](CO)COC)C(C)C)C2)C(C)C,7.221848749616356,SER-F7B9115420359440,PubChem,156497996
YOQWWUCULBZDSG,2,STR-89EE640F6F04A852B27F,YOQWWUCULBZDSG-XTEPFMGCSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,6.795880017344075,SER-F7B9115420359440,PubChem,156498035
YYRTZOYRPFJVQM,2,STR-FF3501C24AF8F8557BD2,YYRTZOYRPFJVQM-JWTXWEFBSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,7.823908740944319,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5913912
YYRTZOYRPFJVQM,2,STR-BF401908AD838E3D878A,YYRTZOYRPFJVQM-CKTNNRQRSA-N,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,5.568636235841012,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5779827
ZDFHPRMYCCSWNO,2,STR-A1381CEB41898F753D78,ZDFHPRMYCCSWNO-KZNDPDLVSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.508638306165727,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL6050552
