structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM
STR-DA4F708C5ED8977F505E,IC50,in_vivo,6,6,0,1,6,0,0,8.439713034397075,8.568636235841012,5.823908740944319,3.65,2.7,IC50,1,inhibitory_potency,1,in_vivo,1,PubChem,134961227,,2021;2026,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,CN(C)C/C=C/C(=O)N1CC(C1)S(=O)(=O)C2=CC=C(C=C2)N3CC(C3)CN4CCC(CC4)[C@](C#N)([C@H]5CCC[C@@H]5NC(=O)OC)C6=CC(=CC=C6)F,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,PJMFCNODKBGQNV-HDDNKGPMSA-N,PJMFCNODKBGQNV-HDDNKGPMSA-N,standardized,2.7447274948966935,True,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-D294CA925BADF351BAE7,IC50,biochemical_binding,1,1,0,1,1,0,0,8.431798275933005,8.431798275933005,8.431798275933005,3.7,3.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5083305,Menin,2021,=,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,XOGANROEWWVGCF-DODHXRRRSA-N,XOGANROEWWVGCF-DODHXRRRSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-D294CA925BADF351BAE7,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.431798275933005,8.431798275933005,8.431798275933005,3.7,3.7,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50582750,Menin,,=,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN1CCC1)(C1CCN(CC2(CN(C2)c2ccc(cc2)S(=O)(=O)[C@@H]2CCCN(C2)C(=O)C=C)OC)CC1)c1cccc(F)c1,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,C=CC(=O)N1CCC[C@@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,XOGANROEWWVGCF-DODHXRRRSA-N,XOGANROEWWVGCF-DODHXRRRSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-83B9ECDFE7009BAA93EB,IC50,biochemical_binding,1,1,0,1,1,0,0,8.42021640338319,8.42021640338319,8.42021640338319,3.8,3.8,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5081374,Menin,2021,=,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,QEXFSQAGUYEXCV-MDHXRGRUSA-N,QEXFSQAGUYEXCV-MDHXRGRUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-83B9ECDFE7009BAA93EB,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.42021640338319,8.42021640338319,8.42021640338319,3.8,3.8,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50582748,Menin,,=,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN1CCC1)(C1CCN(CC2(CN(C2)c2ccc(cc2)S(=O)(=O)C2CCN(CC2)C(=O)C=C)OC)CC1)c1cccc(F)c1,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,QEXFSQAGUYEXCV-MDHXRGRUSA-N,QEXFSQAGUYEXCV-MDHXRGRUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-06E42ECC500C4E243BF6,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,172193237,Menin,2025,=,CC(C)c1cnccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,CC(C)C1=C(C=CN=C1)C2=C(C=CC(=C2)F)N3C=C(C4=C3C=NC=C4)C(=O)C5CN(C5)C(=O)[C@@H]6[C@H]7CC[C@H](C7)N6,CC(C)c1cnccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,CC(C)c1cnccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,WUQYSHDFIIDQJT-RLDZSICGSA-N,WUQYSHDFIIDQJT-RLDZSICGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-070A2DB3A5A9041ED5EA,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5975630,Menin,2021,=,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,MYYYSVGFHODGCR-AFLWYUAHSA-N,MYYYSVGFHODGCR-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-070A2DB3A5A9041ED5EA,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480228,Menin,,=,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C1)([C@H]1CCC[C@@H]1NC(=O)NC)C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,MYYYSVGFHODGCR-AFLWYUAHSA-N,MYYYSVGFHODGCR-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-0B18427EF6CEB8CC075B,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5763525,Menin,2021,=,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,NHEREKBYONAPFU-GCRSFRQPSA-N,NHEREKBYONAPFU-GCRSFRQPSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-0B18427EF6CEB8CC075B,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,506373,Menin,,=,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,Fc1cccc(c1)[C@@](C#N)([C@H]1CCC[C@@H]1NC(=O)C#C)C1CCN(CC2CN(C2)c2ccc(cc2)C#N)CC1,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,NHEREKBYONAPFU-GCRSFRQPSA-N,NHEREKBYONAPFU-GCRSFRQPSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-1F39727F90F76C636B4B,IC50,biochemical_binding,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5087485,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,KUFACZGHKUZTGV-PHDGFQFKSA-N,KUFACZGHKUZTGV-PHDGFQFKSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-1F39727F90F76C636B4B,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50582741,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1)c1cccc(F)c1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,KUFACZGHKUZTGV-PHDGFQFKSA-N,KUFACZGHKUZTGV-PHDGFQFKSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-3815BA4AEEA1DB9CE8BA,IC50,biochemical_binding,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4527504,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,SHFFOJKRNFQNPE-JWXKIEKXSA-N,SHFFOJKRNFQNPE-JWXKIEKXSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-3815BA4AEEA1DB9CE8BA,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50511909,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN1CCC1)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CN(C2)C(=O)\C=C\CN2CCC(F)CC2)CC1)c1cccc(F)c1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,SHFFOJKRNFQNPE-JWXKIEKXSA-N,SHFFOJKRNFQNPE-JWXKIEKXSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-3A6736117BA7E1895B14,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5770979,Menin,2021,=,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,GDEMTHGWWWXCRV-KFSRZAEUSA-N,GDEMTHGWWWXCRV-KFSRZAEUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-3A6736117BA7E1895B14,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,506353,Menin,,=,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2cccc(NC(=O)\C=C\C)c2)CC1)c1cccc(F)c1,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C/C=C/C(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,GDEMTHGWWWXCRV-KFSRZAEUSA-N,GDEMTHGWWWXCRV-KFSRZAEUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-469219CCEE1D20BDAA81,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5829566,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,RDMGTXHHFUCBPL-OAIMCMEGSA-N,RDMGTXHHFUCBPL-OAIMCMEGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-469219CCEE1D20BDAA81,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480167,Menin,,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2nn(C)cc2Br)CC1)c1ccccc1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,RDMGTXHHFUCBPL-OAIMCMEGSA-N,RDMGTXHHFUCBPL-OAIMCMEGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-4DD88D5839EF83BB667C,IC50,biochemical_binding,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4164572,Menin,2018,=,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,MTGHKVNRTSXZHZ-UHFFFAOYSA-N,MTGHKVNRTSXZHZ-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-4DD88D5839EF83BB667C,IC50,biochemical_inhibition,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB;PubChem,50321317,Menin,,=,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(C3)c3ncnc4sc(CC(F)(F)F)cc34)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,MTGHKVNRTSXZHZ-UHFFFAOYSA-N,MTGHKVNRTSXZHZ-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-6A3A9FDD905BBA840A7F,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,172193263,Menin,2025,=,CC(C)(F)c1ncccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,CC(C)(C1=C(C=CC=N1)C2=C(C=CC(=C2)F)N3C=C(C4=C3C=NC=C4)C(=O)C5CN(C5)C(=O)[C@@H]6[C@H]7CC[C@H](C7)N6)F,CC(C)(F)c1ncccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,CC(C)(F)c1ncccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,MZLPTAIHRYMGJF-LVFJRYOWSA-N,MZLPTAIHRYMGJF-LVFJRYOWSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-882FF6702A9046F460CB,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6004475,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1,UHUPMOFVAZPLBD-ZAOLGUQISA-N,UHUPMOFVAZPLBD-ZAOLGUQISA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
